60,220,1
 1.004638076E+00 1.035156965E+00 1.133378625E+00 1.054257631E+00 5.036535950E+02
 2.027941895E+02 1.797514801E+02 9.056390381E+01 1.149564667E+02 8.560040283E+01
 1.252674332E+02 1.292590332E+02 6.887407684E+01 2.418939400E+01 4.463840103E+01
 4.132373047E+01 1.351084595E+02 5.627333450E+01 3.625558853E+01 1.783436279E+02
 1.084167123E+00 1.094466090E+00 1.732945681E+00 1.141802788E+00 1.566017389E+00
 1.306000352E+00 8.482965469E+00 1.652811050E+01 3.647236633E+01 1.172587357E+02
 9.054790497E+01 6.126233673E+01 6.779468536E+01 4.574263763E+01 2.740212250E+01
 1.908843689E+02 1.013998260E+02 5.141881943E+01 3.861645126E+01 7.982598114E+01
 1.748539734E+02 1.040390549E+02 1.156488953E+02 5.800016403E+01 1.132483101E+01
 1.791057396E+01 2.130353355E+01 3.914774704E+01 1.218594551E+01 3.274839020E+01
 1.055633903E+00 1.069426060E+00 1.004550099E+00 1.027493715E+00 1.101786375E+00
 1.105477929E+00 1.026692271E+00 1.045801401E+00 1.071526885E+00 1.022902250E+00
 1.019519091E+00 1.021984816E+00 1.016672373E+00 3.810433350E+02 6.094179688E+02
 3.739245911E+02 3.988765869E+02 5.095027161E+01 1.030201645E+02 6.287967682E+01
 1.275347061E+02 1.030851517E+02 7.701076508E+01 7.000096893E+01 4.343347168E+01
 4.230438232E+01 5.340562057E+01 3.944391632E+01 3.076643753E+01 7.721124268E+01
 1.145716429E+00 1.067440271E+00 1.146003842E+00 3.179215908E+00 1.159226060E+00
 1.414227128E+00 1.476393700E+01 3.335672760E+01 1.661900139E+01 8.989147186E+01
 1.069557648E+02 8.011145020E+01 3.562810135E+01 2.936487770E+01 1.548064728E+02
 1.706604004E+02 1.296165009E+02 3.127958679E+01 3.936577606E+01 8.560140228E+01
 2.232881317E+02 1.050814590E+02 1.874412231E+02 4.552991104E+01 1.830023384E+01
 1.915654755E+01 1.468479538E+01 5.420154190E+01 1.326108742E+01 3.880173111E+01
 1.182330688E+03 1.035007954E+00 1.015539408E+00 1.008163691E+00 1.043519139E+00
 1.041860819E+00 1.032037854E+00 1.088175654E+00 1.161018372E+00 1.032027841E+00
 1.029822469E+00 1.072106838E+00 1.101437330E+00 2.306388855E+02 2.230256500E+02
 3.509563599E+02 3.852609558E+02 5.095436859E+01 8.645531464E+01 1.179031754E+02
 6.956043701E+02 1.898944702E+02 1.188510742E+02 1.266632996E+02 5.306615448E+01
 3.339107513E+01 3.939947128E+01 1.080108523E+00 1.120227456E+00 1.014213085E+00
 1.224438071E+00 1.100015044E+00 1.272134304E+00 1.323939562E+00 1.275902390E+00
 1.052439809E+00 2.419139481E+01 4.260955048E+01 1.968409538E+01 1.079276657E+02
 2.693871880E+01 1.248646545E+01 3.826108551E+01 8.535242462E+01 9.485647583E+01
 1.184776154E+02 1.171267548E+02 1.648446465E+01 1.481956482E+02 2.844155273E+02
 2.657338867E+02 1.236465988E+02 1.576427002E+02 1.295125122E+02 1.935605927E+02
 7.972698975E+01 6.557390594E+01 6.885408020E+01 1.494531918E+01 4.002431107E+01
 1.621916748E+03 4.887780762E+02 1.034916520E+00 1.013731122E+00 1.032755733E+00
 1.016543388E+00 1.040532947E+00 1.113627672E+00 1.034589052E+00 1.061152935E+00
 1.056079865E+00 1.587020264E+03 1.404759064E+02 2.959113464E+02 2.932366333E+02
 2.026132050E+02 3.764138184E+02 1.097804871E+02 9.825963593E+01 8.319664764E+01
 2.349394684E+02 6.813208618E+02 1.463708344E+02 1.275222168E+02 1.787780762E+02
 9.918754578E+01 1.644065247E+02 1.073635101E+00 1.055689454E+00 1.075429440E+00
 1.188690066E+00 1.118597150E+00 1.052217722E+00 1.038373709E+00 1.039330602E+00
 1.030921459E+00 3.732443237E+01 2.277708626E+01 2.640452194E+01 6.961250305E+01
 1.377403641E+01 9.056558609E+00 2.751261139E+01 1.746140137E+02 1.018077850E+02
 1.505984039E+02 8.926203918E+01 1.793586922E+01 2.320387573E+02 6.919754028E+01
 5.744871902E+01 7.032142639E+01 1.119567719E+02 9.535942841E+01 4.027046814E+02
 5.937152863E+01 4.572662354E+02 6.479748535E+01 6.386507797E+01 8.404505920E+01
 5.177228546E+01 4.568487854E+02 9.422503662E+01 1.041124940E+00 1.018518686E+00
 1.023745179E+00 1.200820446E+00 1.052314758E+00 1.007286787E+00 8.196926880E+01
 2.896740112E+02 1.050728882E+03 1.219832611E+02 1.605414124E+02 1.131705688E+03
 1.221946655E+03 1.055809021E+02 7.424803925E+01 8.072138977E+01 1.752254486E+02
 1.328201904E+02 2.324197235E+02 6.594387054E+01 5.453251266E+01 6.753520966E+01
 3.566152954E+02 1.386850891E+02 1.026777864E+00 1.068952560E+00 1.030200958E+00
 1.101400852E+00 1.106001377E+00 1.125322461E+00 1.263805628E+00 1.038432598E+00
 1.044187069E+00 2.491037369E+01 1.437312603E+01 1.696741676E+01 2.893652153E+01
 8.734672546E+01 1.650981331E+01 4.275983429E+01 2.372027283E+02 2.377366943E+02
 9.128183746E+01 3.500691605E+01 1.009075451E+01 2.578751831E+02 4.468244553E+01
 3.224908829E+01 8.723724365E+01 1.350869598E+02 1.065063095E+02 1.867462921E+02
 2.176173782E+01 4.051951218E+01 2.677821655E+02 1.100754547E+02 1.785797691E+01
 7.552641296E+01 3.939477539E+01 2.536845856E+02 1.012881756E+00 1.062642694E+00
 1.048098207E+00 1.202638268E+00 1.117728710E+00 1.771327515E+02 1.819667511E+02
 2.548459778E+02 5.324707642E+02 2.325807037E+02 4.682526550E+02 9.010038452E+02
 1.221636841E+03 8.197226715E+01 3.695821762E+01 6.586487579E+01 1.393820343E+02
 3.772522278E+02 1.875927124E+02 2.894461823E+01 1.122017365E+02 1.348004913E+02
 4.284571228E+02 2.747655029E+02 3.780996399E+02 1.061975241E+00 1.027031779E+00
 1.044759035E+00 1.088998079E+00 1.269806027E+00 1.087966681E+00 1.120342016E+00
 1.113826632E+00 5.878458405E+01 2.887787628E+01 2.697931480E+01 3.127073669E+01
 4.293627167E+01 2.147796631E+01 5.672629166E+01 2.194925079E+02 3.136515808E+02
 3.142607117E+01 5.618234253E+01 1.854600906E+01 1.731246490E+02 1.152294388E+02
 1.170062561E+02 1.432471313E+02 2.277596741E+02 1.125512085E+02 2.280156708E+02
 4.086087799E+01 4.007275772E+01 1.647244873E+02 1.358633881E+02 4.653104248E+02
 1.877316895E+02 2.664989853E+01 5.450001526E+01 1.012705207E+00 1.023694634E+00
 1.049960017E+00 1.108717084E+00 3.147911453E+01 1.465478210E+02 2.423982086E+02
 4.459423828E+02 9.941495361E+02 1.409243622E+02 1.486605347E+03 9.446444702E+02
 8.439545288E+02 8.952101135E+01 1.239855652E+02 1.208743744E+02 6.793917084E+01
 2.389480743E+02 2.500154572E+02 3.752711105E+01 7.623284149E+01 9.967749786E+01
 5.199719849E+02 4.152139282E+02 1.026207924E+00 1.012486219E+00 1.019940495E+00
 1.016228318E+00 1.007943153E+00 1.056756854E+00 1.109033585E+00 1.010488510E+00
 1.019591570E+00 1.132751312E+02 3.905345917E+01 3.621119308E+01 1.162678375E+02
 2.962895012E+01 2.966659737E+01 1.329571686E+02 1.500029602E+02 2.688130798E+02
 2.302651024E+01 1.199894638E+02 1.688785706E+02 5.892007065E+01 5.075932007E+02
 2.747340088E+02 2.464013214E+02 3.751709595E+02 9.924604034E+01 1.185916061E+02
 2.049296379E+01 8.805416107E+01 3.082036438E+02 2.551429443E+02 5.475192261E+02
 1.048674774E+02 3.947796249E+01 1.152618652E+03 3.234825439E+03 1.689844971E+03
 1.785035400E+03 1.173817291E+02 5.234722900E+01 7.824913788E+01 1.493030396E+02
 3.342750549E+02 1.021312356E+00 1.015685439E+00 1.036144376E+00 5.213518677E+02
 7.289060669E+02 2.432181396E+02 1.873447266E+02 8.356560516E+01 5.956100845E+01
 3.597871399E+01 1.649854736E+02 2.066067963E+02 1.367287903E+02 1.455413452E+03
 6.701669312E+02 1.051318407E+00 1.046949267E+00 1.086360335E+00 1.020148993E+00
 1.021587372E+00 1.014881015E+00 1.030952930E+00 1.064746022E+00 1.021753311E+00
 1.092453718E+00 1.912913208E+02 5.734872818E+01 4.424224091E+01 1.260388565E+02
 4.051361084E+01 4.615539551E+01 1.112763367E+02 1.654694214E+02 7.400305939E+01
 1.775178909E+01 2.153539276E+02 6.568389130E+01 6.669629669E+01 7.186077881E+01
 2.599924622E+02 3.270472412E+02 4.131646423E+02 1.134556198E+02 2.289275818E+02
 4.526237183E+02 1.851534576E+02 3.716943054E+02 1.980651550E+02 4.136316223E+02
 3.605663757E+02 6.435552979E+01 2.795046806E+01 8.420297241E+02 1.961182861E+03
 2.669546875E+03 3.614202393E+03 3.252366257E+01 9.914154816E+01 1.046444931E+02
 1.008228660E+00 1.039481997E+00 1.014457583E+00 1.015881896E+00 5.274462280E+02
 6.291210327E+02 2.297599792E+02 3.580311584E+02 1.063898239E+02 2.192170410E+02
 3.684328079E+01 9.263619995E+01 1.525451965E+02 3.465232849E+02 2.349159698E+02
 1.020665884E+00 1.027434230E+00 1.170076966E+00 1.068083167E+00 1.024024129E+00
 1.051880836E+00 1.010147452E+00 1.051227927E+00 1.084590554E+00 1.132307768E+00
 1.332576752E+00 1.889190674E+02 4.923264313E+01 9.400205994E+01 1.288315735E+02
 4.762100220E+01 2.888377380E+01 5.567539597E+01 6.576138306E+01 5.974649048E+01
 1.605355835E+01 3.520252380E+02 7.779817963E+01 1.095915070E+02 1.201023926E+03
 1.963898315E+02 2.652869568E+02 3.403569336E+02 8.586937714E+01 4.522392273E+02
 3.940405579E+02 2.926787109E+02 7.786160889E+02 1.375217133E+02 3.991865540E+02
 3.472377319E+02 7.960850525E+01 3.320039368E+01 3.478631592E+02 9.776661987E+02
 2.173246826E+03 2.455168457E+03 3.431450684E+03 5.855810547E+01 9.925403595E+01
 1.003896117E+00 1.001476884E+00 1.006434321E+00 1.021157861E+00 4.217867737E+02
 3.517212830E+02 2.859538574E+02 7.029886475E+02 2.109788666E+02 4.734666138E+02
 4.677878571E+01 1.873282318E+02 2.407633820E+02 4.348869629E+02 1.072212815E+00
 1.010239959E+00 1.027897239E+00 1.126739264E+00 1.185346007E+00 1.061935306E+00
 1.051298857E+00 1.019240618E+00 1.018323183E+00 1.055908918E+00 1.755078554E+00
 3.631885767E+00 1.252498269E+00 1.864757538E+00 2.974008942E+01 8.223373413E+01
 5.696976852E+01 5.573439026E+01 7.433502960E+01 1.026452026E+02 3.133118057E+01
 1.305560875E+01 4.254975891E+01 1.364923096E+02 4.294227219E+01 5.838205566E+02
 2.543015289E+02 3.533191223E+02 2.695250244E+02 1.141780472E+02 2.443645172E+02
 4.264483337E+02 3.972072144E+02 1.119192734E+02 4.987012482E+01 1.448849640E+02
 2.541735382E+02 1.308338928E+02 3.264144897E+01 1.307178802E+02 1.418177795E+02
 2.297918945E+03 1.489579956E+03 2.965472412E+03 7.835263062E+01 1.089320540E+00
 1.010439515E+00 1.005394936E+00 1.030178428E+00 7.351204224E+02 4.799376297E+01
 4.951279297E+02 5.740565186E+02 5.046734924E+02 3.164848022E+02 7.826907349E+02
 2.788655701E+02 1.877721863E+02 4.498479919E+02 2.560363464E+02 1.768492103E+00
 1.034762979E+00 1.206556320E+00 1.112726688E+00 1.079373121E+00 1.073382139E+00
 1.190644383E+00 1.028598189E+00 1.033164740E+00 1.187300801E+00 1.282400250E+00
 3.238485098E+00 1.107945681E+00 1.031537294E+00 2.386297798E+01 4.259335709E+01
 7.825963593E+01 5.047041702E+01 2.328083611E+01 5.124683762E+01 1.920089340E+01
 2.033028030E+01 5.466749573E+01 1.437957573E+01 1.945446968E+01 3.466567993E+02
 2.127986755E+02 2.527056885E+02 1.066208038E+02 2.000494537E+02 5.562540054E+01
 4.678211670E+02 3.332716370E+02 1.236011047E+02 4.954391098E+01 4.566368103E+02
 3.980206604E+02 1.183636322E+02 5.187277603E+01 4.815149689E+01 1.472757416E+02
 4.138830872E+02 1.129541016E+03 9.057384033E+02 3.393606949E+01 1.606663346E+00
 1.101296425E+00 1.019480586E+00 1.026554346E+00 1.110476494E+00 1.271667404E+02
 6.249771500E+01 1.530415894E+03 1.928451691E+02 1.107818832E+02 2.314468079E+02
 5.206419067E+02 1.771327515E+02 6.494496918E+01 1.027759671E+00 1.303169131E+00
 1.076575398E+00 1.104069591E+00 1.127785683E+00 1.133251667E+00 1.102089286E+00
 1.271786809E+00 1.035103440E+00 1.019434094E+00 1.029649019E+00 1.186905265E+00
 1.109843493E+00 1.029530525E+00 1.008066654E+00 3.962350464E+01 6.966299438E+01
 1.008853760E+02 4.756590652E+01 3.590137100E+01 4.970084000E+01 2.193911934E+01
 1.632123184E+01 2.185667801E+01 2.671899223E+01 3.360628662E+02 2.118902740E+02
 1.647659760E+02 3.816402893E+02 1.261543503E+02 1.366947937E+02 6.518244934E+01
 1.164373169E+02 4.440007019E+01 8.984098053E+01 1.021965265E+00 7.094730225E+02
 2.248809662E+02 1.805928955E+02 1.135321121E+02 4.361890030E+01 2.003189240E+02
 7.262463379E+02 7.876801758E+02 1.602588745E+03 1.152853638E+03 1.041765809E+00
 1.063133240E+00 1.027920723E+00 1.027952671E+00 4.240842438E+01 1.700469666E+02
 1.321699238E+01 1.769362640E+02 3.012483521E+02 1.868332825E+02 1.449959717E+02
 3.896625061E+02 6.447052002E+01 6.886157990E+01 3.751529541E+02 1.142984748E+00
 1.460822940E+00 1.048805118E+00 1.030567884E+00 1.022480249E+00 1.117324233E+00
 1.096504807E+00 1.007270813E+00 1.030339003E+00 1.051872849E+00 1.100350976E+00
 1.032872200E+00 1.006656289E+00 1.038751125E+00 1.033596635E+00 3.644527054E+01
 8.539242554E+01 4.249611282E+01 3.411045074E+01 4.568874741E+01 2.053105927E+01
 6.950068951E+00 1.772349167E+01 7.526644135E+01 3.456168823E+02 2.561823425E+02
 1.285651093E+02 1.994280243E+02 1.174932098E+02 1.183361282E+02 7.510495758E+01
 9.726723480E+01 6.703625488E+01 1.899514618E+02 9.999999023E+03 3.215112915E+02
 2.685631104E+02 2.120422516E+02 1.028396759E+02 5.256320572E+01 8.303166199E+01
 1.930921631E+02 1.798419067E+03 1.664137573E+03 1.217064261E+00 1.437231779E+00
 1.105497956E+00 1.090285568E+02 3.492907333E+01 4.510740280E+01 1.672322388E+02
 2.115854645E+01 3.895456696E+01 2.866913147E+02 3.416997681E+02 3.529021912E+02
 3.769212646E+02 4.914749908E+01 2.851301193E+01 4.094620056E+02 4.298939514E+02
 1.930825949E+00 1.150845885E+00 1.010453463E+00 1.046540380E+00 1.041491389E+00
 1.013057709E+00 1.033394694E+00 1.021461368E+00 1.037657261E+00 1.073116660E+00
 1.039080143E+00 1.021674871E+00 1.013383627E+00 1.030050039E+00 2.049216461E+01
 4.951921082E+01 6.382757950E+01 6.586937714E+01 9.202825928E+01 2.384202957E+01
 3.004371071E+01 2.366617889E+02 4.491062164E+01 2.049229736E+02 2.606734009E+02
 1.364658203E+02 2.462908325E+02 1.908688812E+02 1.312743378E+02 1.189250717E+02
 2.280210938E+03 5.158730316E+01 1.110618515E+02 9.999999023E+03 9.253670502E+01
 2.468642731E+02 3.934081116E+02 9.731523132E+01 1.341585541E+02 1.617977905E+02
 1.312213440E+02 1.974721558E+03 1.076215863E+00 1.061206937E+00 1.042337298E+00
 1.075833917E+00 9.603703499E+00 9.983098602E+01 4.720264435E+01 2.180931549E+02
 1.606505775E+01 9.548342133E+01 1.917153015E+02 1.576391357E+03 5.745915527E+02
 1.120492554E+02 8.668179321E+01 4.975151539E+00 2.804809265E+02 3.053184204E+02
 1.419682770E+02 1.110572934E+00 1.040037990E+00 1.025035977E+00 1.021231890E+00
 1.002097845E+00 1.041621327E+00 1.026776791E+00 1.081963778E+00 1.034804463E+00
 1.024604559E+00 1.004180551E+00 1.052473307E+00 4.842787170E+01 1.804735947E+01
 5.730973434E+01 4.184462738E+01 6.386257553E+01 5.212225342E+01 1.628573418E+01
 1.649664612E+02 1.716972961E+02 4.475688934E+01 1.322492371E+02 2.174317169E+02
 3.961025238E+01 1.967392883E+02 1.570507660E+02 1.240800552E+02 1.993944580E+03
 1.599114014E+03 1.969747620E+02 1.259863663E+02 1.098669739E+02 1.007378922E+02
 5.666123047E+02 1.623252258E+02 1.460613556E+02 1.297369995E+02 1.892635345E+02
 1.161606312E+00 1.102634192E+00 1.207909226E+00 1.230934381E+00 1.211949348E+00
 6.187395573E+00 8.831280708E+00 2.264839745E+01 4.647309875E+02 3.688150635E+02
 5.275068665E+01 7.591336823E+01 1.918502808E+02 1.033530640E+03 5.534243011E+01
 7.856810760E+01 3.811410141E+01 5.871262074E+00 2.833576050E+02 3.708328857E+02
 1.604284210E+02 1.280771637E+02 1.023941636E+00 1.078544140E+00 1.223605156E+00
 1.321837783E+00 1.009515047E+00 1.022161245E+00 1.017637730E+00 1.024239063E+00
 1.023438215E+00 3.360193481E+02 1.576721954E+02 1.023777237E+02 1.399081421E+01
 6.999996948E+01 3.824393845E+01 8.466699219E+01 4.492415466E+02 2.398719788E+02
 3.097669983E+02 9.496496582E+01 3.929393387E+01 1.942430420E+02 3.536980896E+02
 8.705575562E+01 2.230731506E+02 2.553774261E+02 6.981291504E+02 1.246789307E+03
 7.139582062E+01 1.827946777E+02 5.669122314E+02 2.023947296E+02 6.380458450E+01
 4.958458862E+02 3.849999390E+02 1.099019775E+02 4.792587280E+01 1.035433412E+00
 1.068455696E+00 1.032123327E+00 1.031018376E+00 1.041859865E+00 1.029929519E+00
 6.504913330E+00 6.558907986E+00 4.580613327E+01 2.536461029E+02 1.145015106E+02
 3.099416542E+01 9.091986847E+01 3.125327148E+02 8.465849304E+01 7.362960052E+01
 5.414154816E+01 9.285717773E+01 1.270464325E+01 1.774977112E+02 1.741505585E+02
 6.015894699E+01 1.193787098E+00 1.023115635E+00 1.069998503E+00 1.028696656E+00
 1.027957201E+00 1.074036121E+00 1.209987521E+00 1.111466885E+00 1.052133322E+00
 1.084635496E+00 3.159203796E+02 2.537795868E+02 1.149624634E+02 2.857555771E+01
 7.497646332E+01 4.359620285E+01 7.999439697E+02 6.228016968E+02 5.190820312E+02
 8.514495087E+01 7.194326782E+01 9.144831848E+01 2.920912476E+02 2.220852661E+02
 1.315823059E+02 1.556253967E+02 2.692964844E+03 1.146734834E+00 7.535642242E+01
 5.076943588E+01 1.075747070E+02 3.688850708E+02 3.844804993E+02 7.955500793E+01
 2.568204498E+01 5.006778870E+02 2.346539917E+02 1.078063726E+00 1.014605999E+00
 1.019327521E+00 1.103243232E+00 1.075152993E+00 1.164700508E+00 6.679595947E+00
 5.110802650E+00 4.457423210E+00 1.052444382E+02 1.202134399E+02 1.242470398E+02
 6.347161484E+01 2.963560104E+01 5.283617783E+01 6.766269684E+01 7.835412598E+01
 1.002004471E+02 3.041875305E+02 2.599316406E+01 2.727496948E+02 1.562898407E+02
 1.282231445E+02 1.046355367E+00 1.042119265E+00 1.062123775E+00 1.033133626E+00
 1.044694543E+00 1.022849679E+00 1.038887620E+00 1.091371894E+00 1.031828284E+00
 2.191985321E+02 1.928021698E+02 8.969599152E+01 9.577238464E+01 4.597626495E+01
 1.458253784E+02 4.885526123E+02 1.714793091E+02 5.560990143E+01 2.656885719E+01
 8.365309906E+01 4.074468994E+01 1.111718445E+02 5.731316528E+02 2.834031067E+02
 3.117407227E+03 1.639955597E+02 1.304729156E+02 4.123678970E+01 5.318064499E+01
 3.632762909E+01 8.706175995E+01 3.046660156E+02 6.586331177E+02 1.018737122E+03
 2.069672699E+02 4.778576660E+02 1.017857671E+00 1.027002335E+00 1.018843174E+00
 1.028640628E+00 1.089104533E+00 1.134162068E+00 1.718127251E+00 3.329005957E+00
 7.038842773E+01 5.786717606E+01 6.022011757E+00 8.955268860E+00 3.143077087E+01
 2.937457657E+01 1.263980007E+01 7.343912506E+01 6.757820129E+01 1.219892654E+02
 3.926468658E+01 1.844440155E+02 3.450071335E+01 2.205169067E+02 3.016627808E+02
 1.473657227E+02 8.405049438E+02 1.102082253E+00 1.043972611E+00 1.024742484E+00
 1.082108736E+00 1.030759454E+00 1.018152237E+00 1.025693893E+00 1.025779963E+00
 1.721927490E+02 1.796094971E+02 1.070794463E+00 1.047329865E+02 1.834256287E+02
 1.229341736E+02 3.397414856E+02 8.993996429E+01 8.700226593E+01 2.072909164E+01
 7.300666046E+01 8.296817017E+01 5.421404266E+01 4.672746582E+03 3.670181885E+03
